SG_UF_ESCOLA,NO_MUNICIPIO_ESCOLA,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_MT,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
MS,Ponta Porã,EE DR MIGUEL MARCONDES ARMANDO,2,1,36,0.0,22,61.11,440.65,Grupo 4,66.2,81.82,76.1,23.3,0.6,De 31 a 60 alunos
MS,Ponta Porã,EE NOVA ITAMARATI,2,2,89,0.0,56,62.92,395.41,Grupo 3,60.9,80.36,80.5,16.0,3.5,De 61 a 90 alunos
MS,Ponta Porã,EE JOAO BREMBATTI CALVOSO,2,1,173,1.0,108,62.43,436.63,Grupo 4,74.1,82.41,67.1,19.9,13.0,Maior que 90 alunos
MS,Ponta Porã,ESCOLA MAGSUL,4,1,23,0.0,19,82.61,476.08,Grupo 5,85.7,78.95,91.4,4.3,4.3,De 1 a 30 alunos
MS,Ponta Porã,ESCOLA MAPPE - MODERNA ASSOCIACAO PONTAPORANENSE DE ENSINO,4,1,22,0.0,20,90.91,570.22,Grupo 5,62.8,85.0,91.6,8.4,0.0,De 1 a 30 alunos
MS,Ponta Porã,EE JOAQUIM MURTINHO,2,1,53,0.0,35,66.04,475.23,Grupo 4,81.5,60.0,55.8,43.6,0.6,De 31 a 60 alunos
MS,Rio Brilhante,EE ETALIVIO PEREIRA MARTINS,2,1,102,0.0,75,73.53,450.89,Grupo 3,84.2,82.67,68.8,17.6,13.6,Maior que 90 alunos
MS,Rio Brilhante,EE FERNANDO CORREA DA COSTA,2,1,97,3.0,66,68.04,497.39,Grupo 4,84.8,83.33,61.0,17.4,21.6,Maior que 90 alunos
MS,Vicentina,EE PADRE JOSE DANIEL,2,1,42,0.0,37,88.1,463.01,Grupo 3,89.5,89.19,88.0,5.6,6.4,De 31 a 60 alunos
MS,Angélica,EE DR JOSE MANOEL FONTANILLAS FRAGELLI,2,1,55,0.0,36,65.45,419.05,Grupo 3,60.0,66.67,86.9,1.5,11.6,De 31 a 60 alunos
MS,Coronel Sapucaia,EE ENEIL VARGAS,2,1,39,0.0,25,64.1,425.52,Grupo 3,78.6,92.0,82.5,15.3,2.2,De 31 a 60 alunos
MS,Deodápolis,EE 13 DE MAIO,2,1,66,0.0,41,62.12,462.55,Grupo 4,76.0,78.05,62.2,14.0,23.8,De 61 a 90 alunos
MS,Deodápolis,EE PORTO VILMA,2,2,22,0.0,13,59.09,456.12,Grupo 3,66.7,92.31,83.9,10.7,5.4,De 1 a 30 alunos
MS,Glória de Dourados,EE PROFª EUFROSINA PINTO,2,1,47,0.0,41,87.23,456.49,Grupo 4,54.9,85.37,94.1,5.3,0.6,De 31 a 60 alunos
MS,Iguatemi,EE MARCILIO AUGUSTO PINTO,2,1,20,0.0,13,65.0,449.25,Grupo 3,55.6,100.0,85.7,6.1,8.2,De 1 a 30 alunos
MS,Itaquiraí,EE MANOEL GUILHERME DOS SANTOS,2,1,75,0.0,48,64.0,423.87,Grupo 3,65.9,54.17,83.1,7.8,9.1,De 61 a 90 alunos
MS,Ivinhema,EE REYNALDO MASSI,2,1,105,1.0,87,82.86,452.05,Grupo 3,60.6,79.31,87.7,10.2,2.1,Maior que 90 alunos
MS,Ivinhema,EE SEN FILINTO MULLER,2,1,54,0.0,44,81.48,449.46,Grupo 4,69.2,68.18,84.7,9.8,5.5,De 31 a 60 alunos
MS,Ivinhema,INSTITUTO DE EDUCACAO NOVA GERACAO,4,1,15,0.0,14,93.33,477.52,Grupo 5,67.5,85.71,95.2,4.8,0.0,De 1 a 30 alunos
MS,Jateí,EE PROFª BERNADETE SANTOS LEITE,2,1,34,0.0,21,61.76,422.35,Grupo 3,50.0,100.0,90.0,2.7,7.3,De 31 a 60 alunos
MS,Mundo Novo,EE PROFª IOLANDA ALLY,2,1,65,1.0,49,75.38,437.49,Grupo 4,40.6,73.47,84.1,13.2,2.7,De 61 a 90 alunos
MS,Naviraí,EE VINICIUS DE MORAES,2,1,40,1.0,27,67.5,460.33,Grupo 3,47.7,85.19,84.3,15.7,0.0,De 31 a 60 alunos
MS,Naviraí,EE EURICO GASPAR DUTRA,2,1,70,0.0,54,77.14,468.63,Grupo 3,86.7,79.63,76.7,17.1,6.2,De 61 a 90 alunos
MS,Naviraí,EE PRES MEDICI,2,1,294,1.0,196,66.67,445.04,Grupo 3,78.6,77.04,82.0,17.6,0.4,Maior que 90 alunos
MS,Naviraí,EE ANTONIO FERNANDES,2,1,66,0.0,45,68.18,448.37,Grupo 3,53.3,55.56,96.2,3.8,0.0,De 61 a 90 alunos
MS,Paranhos,EE SANTIAGO BENITES,2,1,97,0.0,51,52.58,430.12,Grupo 3,71.5,92.16,71.5,16.2,12.3,Maior que 90 alunos
MS,Itaporã,EE RODRIGUES ALVES,2,1,97,4.0,53,54.64,451.55,Grupo 4,68.6,81.13,77.6,20.6,1.8,Maior que 90 alunos
MS,Nova Andradina,ESCOLA PE JOAO UMBERTO SACHET,4,1,13,0.0,13,100.0,523.01,Grupo 5,40.0,23.08,92.1,7.9,0.0,De 1 a 30 alunos
MS,Campo Grande,EE JOSE ANTONIO PEREIRA,2,1,76,2.0,59,77.63,481.8,Grupo 4,68.0,66.1,62.0,25.2,12.8,De 61 a 90 alunos
MS,Campo Grande,EE PROFª NEYDER SUELLY COSTA VIEIRA,2,1,29,1.0,19,65.52,450.77,Grupo 3,79.0,52.63,72.7,14.7,12.6,De 1 a 30 alunos
MS,Chapadão do Sul,COLEGIO ATENAS,4,1,19,0.0,19,100.0,576.57,Grupo 6,76.7,78.95,94.6,5.4,0.0,De 1 a 30 alunos
MS,Campo Grande,EM AGRICOLA GOV ARNALDO ESTEVAO DE FIGUEIREDO,3,2,17,0.0,17,100.0,479.72,Grupo 4,92.5,100.0,94.9,5.1,0.0,De 1 a 30 alunos
MS,Três Lagoas,COLEGIO HERMESINDO ALONSO GONZALEZ,4,1,34,0.0,31,91.18,563.56,Grupo 5,69.1,87.1,94.7,5.3,0.0,De 31 a 60 alunos
MS,Anaurilândia,EE GUAICURU,2,1,57,0.0,45,78.95,439.75,Grupo 3,50.0,88.89,87.0,5.4,7.6,De 31 a 60 alunos
MS,Campo Grande,EEIEFM GENERAL OSORIO,4,1,19,0.0,18,94.74,702.99,Grupo 6,85.4,72.22,96.4,3.6,0.0,De 1 a 30 alunos
MS,Campo Grande,COLEGIO AMBIENTAL,4,1,22,0.0,20,90.91,536.96,Grupo 6,63.6,60.0,98.4,1.6,0.0,De 1 a 30 alunos
MS,Iguatemi,EE PAULO FREIRE,2,1,19,0.0,11,57.89,408.73,Grupo 3,67.6,90.91,87.7,7.0,5.3,De 1 a 30 alunos
MS,Dourados,EE PROF ALICIO ARAUJO,2,1,36,2.0,26,72.22,446.92,Grupo 4,72.6,76.92,78.3,21.7,0.0,De 31 a 60 alunos
MS,Novo Horizonte do Sul,EE DORCELINA DE OLIVEIRA FOLADOR,2,1,49,0.0,28,57.14,448.65,Grupo 2,61.5,82.14,69.1,5.5,25.4,De 31 a 60 alunos
MS,Dourados,EE PROF CELSO MULLER DO AMARAL,2,1,69,1.0,50,72.46,429.76,Grupo 3,78.1,84.0,69.7,28.5,1.8,De 61 a 90 alunos
MS,Aparecida do Taboado,ESCOLA RECANTO,4,1,12,0.0,11,91.67,525.39,Grupo 4,61.5,45.45,100.0,0.0,0.0,De 1 a 30 alunos
MS,Campo Grande,COLEGIO HARMONIA,4,1,17,0.0,16,94.12,720.03,Grupo 6,53.4,50.0,97.5,2.5,0.0,De 1 a 30 alunos
MS,Ponta Porã,EE PROF JOSE EDSON DOMINGOS DOS SANTOS,2,2,37,0.0,27,72.97,437.23,Grupo 3,46.2,85.19,91.3,5.2,3.5,De 31 a 60 alunos
MS,Campo Grande,COLEGIO GERACAO 2001,4,1,12,0.0,12,100.0,512.71,Grupo 5,64.1,66.67,97.3,2.7,0.0,De 1 a 30 alunos
MS,Campo Grande,EE PROFª CLARINDA MENDES DE AQUINO,2,1,89,2.0,65,73.03,433.74,Grupo 3,85.5,56.92,71.2,15.6,13.2,De 61 a 90 alunos
MS,Chapadão do Sul,ESCOLA ESTADUAL JORGE AMADO,2,1,92,0.0,71,77.17,455.71,Grupo 3,56.7,67.61,79.7,13.5,6.8,Maior que 90 alunos
MS,Dourados,COLEGIO TOTAL- UNIDADE DOURADOS,4,1,33,0.0,31,93.94,549.89,Grupo 5,54.9,35.48,95.0,5.0,0.0,De 31 a 60 alunos
MS,Campo Grande,ESCOLA CEAPE - C DE ENSINO E APRENDIZAGEM,4,1,13,0.0,12,92.31,482.85,Grupo 5,84.4,25.0,94.7,5.3,0.0,De 1 a 30 alunos
MS,Campo Grande,COLEGIO CBA ABC,4,1,80,1.0,75,93.75,554.43,Grupo 5,78.9,76.0,97.5,2.1,0.4,De 61 a 90 alunos
MS,Campo Grande,INSTITUTO BATISTA DE EDUCACAO ERILASIO NOGUEIRA,4,1,10,1.0,10,100.0,501.34,Grupo 4,40.5,60.0,85.3,14.7,0.0,De 1 a 30 alunos
MS,Corumbá,ESCOLA TENIR LTDA,4,1,45,0.0,41,91.11,498.73,Grupo 5,72.2,63.41,96.8,2.5,0.7,De 31 a 60 alunos
MS,Amambai,EE INDIGENA MBO EROY GUARANI KAIOWA,2,2,37,5.0,20,54.05,413.83,Grupo 1,61.5,90.0,81.3,8.4,10.3,De 31 a 60 alunos
MS,Campo Grande,COLEGIO DE ENSINO MEDIO NOVA GERACAO,4,1,60,0.0,57,95.0,565.46,Grupo 5,80.5,70.18,78.5,21.5,0.0,De 31 a 60 alunos
MS,Campo Grande,COLEGIO BIONATUS,4,1,91,0.0,86,94.51,660.87,Grupo 6,88.9,53.49,99.0,1.0,0.0,Maior que 90 alunos
MS,Dourados,COLEGIO LUMIERE,4,1,36,0.0,33,91.67,721.82,Grupo 6,77.4,93.94,97.3,2.7,0.0,De 31 a 60 alunos
MS,Itaquiraí,ESCOLA FAMILIA AGRICOLA DE ITAQUIRAI,4,2,29,0.0,17,58.62,452.19,Grupo 2,8.8,5.88,89.0,6.1,4.9,De 1 a 30 alunos
MS,Aquidauana,EE INDIGENA DE EM PASTOR REGINALDO MIGUEL - HOYENO O,2,2,50,0.0,26,52.0,399.57,Grupo 1,48.1,65.38,74.0,26.0,0.0,De 31 a 60 alunos
MS,Campo Grande,COLEGIO CLASSE A,4,1,71,0.0,71,100.0,646.72,Grupo 6,78.5,49.3,98.9,0.6,0.5,De 61 a 90 alunos
MS,Campo Grande,COLEGIO BIONATUS II,4,1,64,0.0,63,98.44,802.65,Grupo 6,80.0,0.0,100.0,0.0,0.0,De 61 a 90 alunos
MS,Campo Grande,COLEGIO NOTA DEZ - ENSINO MEDIO - UNIDADE II,4,1,173,0.0,166,95.95,624.37,Grupo 6,55.9,0.0,97.6,2.0,0.4,Maior que 90 alunos
MS,Dourados,COLEGIO ANGLO UNIGRAN - UNIDADE II,4,1,25,0.0,25,100.0,716.19,Grupo 5,66.7,0.0,100.0,0.0,0.0,De 1 a 30 alunos
MS,Campo Grande,COLEGIO NOTA DEZ - ENSINO MEDIO - UNIDADE III,4,1,20,0.0,20,100.0,647.03,Grupo 6,55.0,0.0,100.0,0.0,0.0,De 1 a 30 alunos
MS,Três Lagoas,COLEGIO SALESIANO DOM BOSCO DE TRES LAGOAS,4,1,23,0.0,22,95.65,544.95,Grupo 5,50.0,0.0,85.3,14.7,0.0,De 1 a 30 alunos
MS,Rio Brilhante,ESCOLA DE EDUCACAO CATIVANTE,4,1,24,0.0,24,100.0,512.36,Grupo 5,65.9,70.83,90.9,9.1,0.0,De 1 a 30 alunos
MS,Dourados,COLEGIO DELPHOS,4,1,78,0.0,70,89.74,628.9,Grupo 6,69.8,42.86,97.7,2.3,0.0,De 61 a 90 alunos
MS,Campo Grande,NOVA ESCOLA,4,1,100,0.0,86,86.0,587.53,Grupo 6,75.0,10.47,98.9,1.1,0.0,Maior que 90 alunos
MS,Maracaju,IEM - INSTITUICAO DE ENSINO MARACAJUENSE,4,1,12,0.0,12,100.0,591.03,Grupo 5,35.7,100.0,100.0,0.0,0.0,De 1 a 30 alunos
MS,Maracaju,ESCOLA NOSSA SENHORA APARECIDA,4,1,16,0.0,15,93.75,477.23,Grupo 4,56.3,0.0,96.7,3.3,0.0,De 1 a 30 alunos
MS,Campo Grande,INSTITUTO DE EDUCACAO PARALELLUS,4,1,29,0.0,26,89.66,616.95,Grupo 5,81.1,42.31,96.4,3.6,0.0,De 1 a 30 alunos
MS,Nova Andradina,EE PROF LUIZ CARLOS SAMPAIO,2,2,50,0.0,26,52.0,454.01,Grupo 2,57.1,80.77,75.1,15.4,9.5,De 31 a 60 alunos
MS,Sidrolândia,INSTITUTO EDUCACIONAL ARANCUA,4,1,16,0.0,16,100.0,511.18,Grupo 5,38.5,75.0,97.9,2.1,0.0,De 1 a 30 alunos
MT,Aripuanã,EE SAO FRANCISCO DE ASSIS,2,1,48,0.0,29,60.42,410.32,Grupo 3,30.6,79.31,51.9,20.7,27.4,De 31 a 60 alunos
MT,Castanheira,EE MARIA QUITERIA,2,1,57,1.0,40,70.18,421.15,Grupo 3,23.1,90.0,69.3,8.0,22.7,De 31 a 60 alunos
MT,Juína,EE DR ARTUR ANTUNES MACIEL,2,1,285,9.0,198,69.47,441.13,Grupo 3,24.6,80.81,63.9,18.2,17.9,Maior que 90 alunos
MT,Juína,EE ANTONIO FRANCISCO LISBOA,2,2,43,0.0,22,51.16,418.89,Grupo 3,26.0,81.82,69.7,11.4,18.9,De 31 a 60 alunos
MT,Alta Floresta,COLEGIO ALTA FLORESTA ED INFANTIL EF E EM,4,1,17,0.0,15,88.24,504.14,Grupo 5,50.0,73.33,100.0,0.0,0.0,De 1 a 30 alunos
MT,Alta Floresta,EE VITORIA FURLANI DA RIVA,2,1,196,3.0,139,70.92,441.48,Grupo 3,41.0,67.63,66.1,15.1,18.8,Maior que 90 alunos
MT,Alta Floresta,EE OURO VERDE,2,2,27,0.0,20,74.07,445.3,Grupo 2,11.1,60.0,90.5,7.4,2.1,De 1 a 30 alunos
MT,Alta Floresta,EE 19 DE MAIO,2,1,45,1.0,23,51.11,427.5,Grupo 4,31.9,52.17,70.9,21.2,7.9,De 31 a 60 alunos
MT,Alta Floresta,ESCOLA PRESBITERIANA DE ALTA FLORESTA,4,1,23,0.0,20,86.96,592.45,Grupo 5,38.5,80.0,97.6,1.2,1.2,De 1 a 30 alunos
MT,Carlinda,EE TANCREDO DE ALMEIDA NEVES,2,1,87,0.0,60,68.97,422.27,Grupo 3,39.8,85.0,67.2,23.6,9.2,De 61 a 90 alunos
MT,Nova Bandeirantes,EE PROF VALDOMIRO TEODORO CANDIDO,2,1,99,0.0,52,52.53,417.14,Grupo 3,27.8,88.46,69.5,17.3,13.2,Maior que 90 alunos
MT,Paranaíta,EE JOAO PAULO I,2,1,96,0.0,58,60.42,440.81,Grupo 3,20.6,87.93,72.4,14.5,13.1,Maior que 90 alunos
MT,Colíder,COLEGIO VISAO,4,1,18,0.0,15,83.33,515.92,Grupo 4,38.2,86.67,92.3,5.8,1.9,De 1 a 30 alunos
MT,Colíder,EE DESMILTON ARMANDO POMPEU DE BARROS,2,1,201,2.0,152,75.62,436.55,Grupo 3,32.5,73.68,75.4,13.0,11.6,Maior que 90 alunos
MT,Colíder,EE CEL ANTONIO PAES DE BARROS,2,1,68,0.0,34,50.0,390.88,Grupo 3,50.8,85.29,50.3,28.4,21.3,De 61 a 90 alunos
MT,Colíder,EE PALMITAL,2,2,12,0.0,11,91.67,411.89,Grupo 3,23.9,100.0,88.1,1.7,10.2,De 1 a 30 alunos
MT,Guarantã do Norte,COLEGIO INOVACAO EDC INFANTIL ENS FUNDAMENTAL E MEDIO,4,1,11,0.0,10,90.91,512.46,Grupo 4,20.0,40.0,97.4,2.6,0.0,De 1 a 30 alunos
MT,Novo Mundo,EE EDUCACAO BASICA ANDRE ANTONIO MAGGI,2,1,39,0.0,27,69.23,439.93,Grupo 3,29.3,81.48,77.1,12.5,10.4,De 31 a 60 alunos
MT,Guarantã do Norte,ESCOLA MONTEIRO LOBATO,4,1,17,0.0,17,100.0,531.46,Grupo 5,16.7,52.94,100.0,0.0,0.0,De 1 a 30 alunos
MT,Nova Canaã do Norte,EESPSG NOVA UNIAO,2,2,47,0.0,26,55.32,419.75,Grupo 1,16.2,88.46,82.2,1.3,16.5,De 31 a 60 alunos
MT,Nova Canaã do Norte,EE NOVA CANAA,2,1,91,1.0,50,54.95,443.84,Grupo 3,32.3,84.0,65.1,22.5,12.4,Maior que 90 alunos
MT,Terra Nova do Norte,EE 12 ABRIL,2,1,99,3.0,62,62.63,441.81,Grupo 3,28.8,75.81,75.6,11.5,12.9,Maior que 90 alunos
MT,Nova Guarita,EE 13 DE MAIO,2,1,68,1.0,43,63.24,447.6,Grupo 3,35.3,81.4,67.2,24.1,8.7,De 61 a 90 alunos
MT,Campo Novo do Parecis,EE ARGEU AUGUSTO DE MORAES,2,2,33,0.0,18,54.55,443.15,Grupo 3,33.3,100.0,61.0,15.4,23.6,De 31 a 60 alunos
MT,Campo Novo do Parecis,EE MADRE TARCILA,2,1,128,2.0,91,71.09,452.79,Grupo 3,29.8,61.54,52.9,34.6,12.5,Maior que 90 alunos
MT,Comodoro,EE DONA ROSA FRIGGER PIOVEZAN,2,1,126,3.0,80,63.49,450.5,Grupo 3,25.2,63.75,62.0,16.0,22.0,Maior que 90 alunos
MT,Campos de Júlio,EE ANGELINA FRANCISCON MAZUTTI,2,1,54,1.0,34,62.96,439.72,Grupo 3,33.1,70.59,75.6,11.3,13.1,De 31 a 60 alunos
MT,Diamantino,ESCOLA PIAGET DE DIAMANTINO,4,1,16,0.0,14,87.5,512.92,Grupo 5,33.3,64.29,97.6,0.0,2.4,De 1 a 30 alunos
MT,Diamantino,EE PLACIDO DE CASTRO,2,1,92,1.0,62,67.39,431.22,Grupo 3,39.0,77.42,68.0,13.9,18.1,Maior que 90 alunos
MT,Diamantino,EE MANOEL JOSE MURTINHO,2,1,68,1.0,53,77.94,443.1,Grupo 3,27.5,83.02,59.5,22.7,17.8,De 61 a 90 alunos
MT,Juara,EE OSCAR SOARES,2,1,256,2.0,157,61.33,449.83,Grupo 3,35.0,82.17,60.4,14.4,25.2,Maior que 90 alunos
MT,Novo Horizonte do Norte,EE ROSMAY KARA JOSE,2,1,57,2.0,29,50.88,414.57,Grupo 3,38.6,93.1,73.1,10.6,16.3,De 31 a 60 alunos
MT,Porto dos Gaúchos,EE JOSE ALVES BEZERRA,2,1,39,0.0,25,64.1,445.48,Grupo 3,32.4,80.0,72.9,14.7,12.4,De 31 a 60 alunos
MT,São José do Rio Claro,EE SAO JOSE DO RIO CLARO,2,1,120,0.0,71,59.17,443.39,Grupo 3,35.7,80.28,62.5,11.1,26.4,Maior que 90 alunos
MT,Tabaporã,EE FRANCISCO SALDANHA NETO,2,1,85,2.0,45,52.94,439.33,Grupo 3,33.2,80.0,73.3,25.4,1.3,De 61 a 90 alunos
MT,Lucas do Rio Verde,CE PIAGET ENSINO DE PRIMEIRO E SEGUNDO GRAUS,4,1,29,0.0,27,93.1,600.51,Grupo 5,36.7,55.56,95.3,3.5,1.2,De 1 a 30 alunos
MT,Lucas do Rio Verde,EE DOM BOSCO,2,1,361,9.0,238,65.93,462.01,Grupo 3,39.4,67.65,71.6,19.1,9.3,Maior que 90 alunos
MT,Lucas do Rio Verde,EE ANGELO NADIN,2,1,138,2.0,71,51.45,451.54,Grupo 4,32.9,76.06,72.1,12.5,15.4,Maior que 90 alunos
MT,Lucas do Rio Verde,COOENSINO UNIVERSAL DOIS MIL,4,1,26,0.0,20,76.92,462.77,Grupo 5,40.6,0.0,100.0,0.0,0.0,De 1 a 30 alunos
MT,Nobres,EE PROF NILO POVOAS,2,1,172,2.0,97,56.4,428.78,Grupo 3,26.3,86.6,71.3,10.9,17.8,Maior que 90 alunos
MT,Nova Mutum,ESCOLA CENECISTA HILDA STRENGER RIBEIRO,4,1,30,0.0,30,100.0,594.73,Grupo 5,23.1,80.0,88.7,11.3,0.0,De 1 a 30 alunos
MT,Nova Mutum,EE JOSE APARECIDO RIBEIRO,2,1,339,0.0,203,59.88,446.7,Grupo 3,25.0,66.01,73.9,10.4,15.7,Maior que 90 alunos
MT,Sorriso,CENTRO EDUCACIONAL VINICIUS DE MORAES,4,1,73,1.0,61,83.56,577.26,Grupo 5,65.4,65.57,93.5,6.0,0.5,De 61 a 90 alunos
MT,Sorriso,CENTRO DE EDUCACAO BASICA SAO JOSE,4,1,13,0.0,12,92.31,618.79,Grupo 6,52.8,41.67,100.0,0.0,0.0,De 1 a 30 alunos
MT,Sorriso,EE 13 DE MAIO,2,1,63,1.0,34,53.97,408.03,Grupo 4,36.7,44.12,51.7,23.6,24.7,De 61 a 90 alunos
MT,Sorriso,EE MARIO SPINELLI,2,1,469,7.0,352,75.05,451.69,Grupo 3,30.0,60.23,72.7,11.6,15.7,Maior que 90 alunos
MT,Tapurah,EE CANDIDO PORTINARI,2,1,116,0.0,66,56.9,438.47,Grupo 3,31.0,74.24,71.6,9.1,19.3,Maior que 90 alunos
MT,Cláudia,EE MANOEL SOARES CAMPOS,2,1,121,2.0,69,57.02,439.84,Grupo 3,26.5,82.61,69.7,10.2,20.1,Maior que 90 alunos
MT,Marcelândia,EE PEDRO BIANCHINI,2,1,173,3.0,91,52.6,423.73,Grupo 3,22.9,82.42,62.9,17.6,19.5,Maior que 90 alunos
MT,Santa Carmem,EE N SENHORA APARECIDA,2,1,44,0.0,29,65.91,465.52,Grupo 2,33.3,82.76,72.3,12.4,15.3,De 31 a 60 alunos
MT,Sinop,ESCOLA CENECISTA SANTA ELISABETE,4,1,32,0.0,30,93.75,576.29,Grupo 5,38.5,53.33,89.5,9.6,0.9,De 31 a 60 alunos
MT,Sinop,EDUCANDARIO ALBERT SABIN,4,1,19,0.0,19,100.0,469.03,Grupo 4,24.2,47.37,97.1,1.9,1.0,De 1 a 30 alunos
MT,Sinop,EE SAO VICENTE DE PAULA,2,1,308,2.0,173,56.17,435.22,Grupo 3,39.1,70.52,61.1,24.7,14.2,Maior que 90 alunos
MT,Sinop,EE ENIO PIPINO,2,1,281,3.0,192,68.33,437.74,Grupo 3,33.6,52.6,67.2,13.9,18.9,Maior que 90 alunos
MT,Sinop,EE NILZA DE OLIVEIRA PIPINO,2,1,209,2.0,174,83.25,459.08,Grupo 4,30.0,74.71,76.4,16.6,7.0,Maior que 90 alunos
MT,Sinop,EE OLIMPIO JOAO PISSINATI GUERRA,2,1,72,0.0,50,69.44,443.88,Grupo 4,39.0,90.0,65.9,28.7,5.4,De 61 a 90 alunos
MT,Sinop,COLEGIO ADVENTISTA DE SINOP,4,1,25,0.0,21,84.0,526.2,Grupo 5,21.4,57.14,94.9,5.1,0.0,De 1 a 30 alunos
MT,Sinop,COL DE EDUC BASICA CRISTHIANE ARCHER DAL BOSCO,4,1,44,0.0,43,97.73,578.43,Grupo 6,46.9,53.49,89.9,10.1,0.0,De 31 a 60 alunos
MT,Vera,EE N SR DO PERPETUO SOCORRO,2,1,58,0.0,39,67.24,447.54,Grupo 3,38.8,82.05,51.9,22.0,26.1,De 31 a 60 alunos
MT,Nova Brasilândia,EE PAD JOSE MARIA DO SACRAMENTO,2,1,35,0.0,21,60.0,436.92,Grupo 3,43.5,80.95,61.8,12.4,25.8,De 31 a 60 alunos
MT,Paranatinga,EE APOLONIO BOURET DE MELO,2,1,181,3.0,107,59.12,431.81,Grupo 3,19.2,83.18,61.9,14.0,24.1,Maior que 90 alunos
MT,Planalto da Serra,EE ALVARINA ALVES DE FREITAS,2,1,32,1.0,18,56.25,440.07,Grupo 3,22.7,72.22,49.4,23.1,27.5,De 31 a 60 alunos
MT,Alto Boa Vista,EE JOAO REZENDE DE AZEVEDO,2,1,45,0.0,30,66.67,406.29,Grupo 3,19.5,86.67,70.0,13.1,16.9,De 31 a 60 alunos
MT,Canabrava do Norte,EE ELIAS BENTO,2,1,44,0.0,24,54.55,403.17,Grupo 3,33.9,70.83,55.3,44.7,0.0,De 31 a 60 alunos
MT,São Félix do Araguaia,EE PRES TANCREDO DE A NEVES,2,1,97,0.0,52,53.61,415.19,Grupo 3,15.2,76.92,63.5,10.1,26.4,Maior que 90 alunos
MT,Água Boa,COLEGIO JESUS MARIA JOSE,4,1,15,0.0,14,93.33,502.69,Grupo 5,35.1,78.57,95.7,4.3,0.0,De 1 a 30 alunos
MT,Água Boa,ESCOLA DE EDUCACAO BASICA RUI BARBOSA,4,1,19,0.0,18,94.74,535.06,Grupo 5,23.1,83.33,96.1,3.9,0.0,De 1 a 30 alunos
MT,Nova Xavantina,EE JUSCELINO K OLIVEIRA,2,1,152,2.0,111,73.03,427.76,Grupo 3,31.1,76.58,65.1,18.0,16.9,Maior que 90 alunos
MT,Nova Xavantina,EE MIN JOAO ALBERTO,2,1,45,0.0,27,60.0,389.7,Grupo 3,49.4,74.07,63.6,21.4,15.0,De 31 a 60 alunos
MT,Nova Xavantina,NUCLEO COM DOM BOSCO ESCOLINHA BILLY GANCHO,4,1,19,0.0,19,100.0,579.93,Grupo 5,36.1,68.42,97.2,2.8,0.0,De 1 a 30 alunos
MT,Novo São Joaquim,EE DINIZ ALVES DE TOLEDO,2,1,34,1.0,18,52.94,462.95,Grupo 3,34.0,88.89,48.4,33.9,17.7,De 31 a 60 alunos
MT,Querência,EE QUERENCIA,2,1,99,0.0,82,82.83,457.03,Grupo 4,39.4,53.66,94.5,5.5,0.0,Maior que 90 alunos
MT,Araguaiana,EE CEL JERONIMO GOMES SILVA,2,1,33,0.0,20,60.61,431.96,Grupo 3,19.1,85.0,88.0,7.7,4.3,De 31 a 60 alunos
MT,Barra do Garças,INSTITUTO MADRE MARTA CERUTTI,4,1,45,0.0,43,95.56,569.33,Grupo 5,54.1,72.09,96.2,3.8,0.0,De 31 a 60 alunos
MT,Barra do Garças,EE DEP NORBERTO SCHWANTES,2,1,55,1.0,31,56.36,426.55,Grupo 3,37.3,48.39,49.0,29.4,21.6,De 31 a 60 alunos
MT,Barra do Garças,EE HERONIDES ARAUJO,2,1,86,1.0,53,61.63,428.93,Grupo 2,33.2,52.83,74.7,11.8,13.5,De 61 a 90 alunos
MT,Barra do Garças,EE IR DIVA PIMENTEL,2,1,53,1.0,38,71.7,422.9,Grupo 3,32.2,81.58,53.9,34.8,11.3,De 31 a 60 alunos
MT,Barra do Garças,EE FRANCISCO DOURADO,2,1,14,0.0,10,71.43,425.24,Grupo 4,32.9,70.0,65.3,22.2,12.5,De 1 a 30 alunos
MT,Barra do Garças,EE NOSSA SENHORA DA GUIA,2,1,33,0.0,20,60.61,396.44,Grupo 3,33.3,80.0,69.8,22.6,7.6,De 31 a 60 alunos
MT,Barra do Garças,EE ANTONIO CRISTINO CORTES,2,1,119,1.0,106,89.08,440.7,Grupo 3,30.5,66.98,73.9,22.9,3.2,Maior que 90 alunos
MT,Barra do Garças,EE MAL EURICO GASPAR DUTRA,2,1,224,3.0,158,70.54,436.64,Grupo 3,33.6,53.8,69.9,20.3,9.8,Maior que 90 alunos
MT,Pontes e Lacerda,EE 14 DE FEVEREIRO,2,1,350,1.0,198,56.57,423.44,Grupo 3,24.7,78.28,75.7,15.6,8.7,Maior que 90 alunos
MT,Barra do Bugres,EE ALFREDO JOSE DA SILVA,2,1,175,0.0,93,53.14,434.23,Grupo 3,34.0,77.42,50.1,45.3,4.6,Maior que 90 alunos
